STATIONS_ID;MESS_DATUM;QN_592;ATMO_LBERG;FD_LBERG;FG_LBERG;SD_LBERG;ZENIT;MESS_DATUM_WOZ;eor
        853;2022013114:21;    1;   -999;   26.0;   26.0;   0;    75.60;2022013115:00;eor
        853;2022013115:21;    1;   -999;   11.0;   12.0;   0;    82.10;2022013116:00;eor
        853;2022013116:21;    1;   -999;    1.0;    1.0;   0;    89.94;2022013117:00;eor
        853;2022013117:22;    1;   -999;    0.0;    0.0;   0;    98.68;2022013118:00;eor
        853;2022013118:22;    1;   -999;    0.0;    0.0;   0;   107.96;2022013119:00;eor
        853;2022013119:22;    1;   -999;    0.0;    0.0;   0;   117.42;2022013120:00;eor
        853;2022013120:22;    1;   -999;    0.0;    0.0;   0;   126.65;2022013121:00;eor
        853;2022013121:22;    1;   -999;    0.0;    0.0;   0;   135.09;2022013122:00;eor
        853;2022013122:22;    1;   -999;    0.0;    0.0;   0;   141.90;2022013123:00;eor
        853;2022013123:22;    1;   -999;    0.0;    0.0;   0;   145.86;2022020100:00;eor
